Id,lpa
156965,18
271025,18
297049,18
6740,18
4037,18
415887,18
70529,18
12732,18
282360,18
241421,18
437049,18
1195,18
3302,18
433651,18
432292,18
142822,18
317340,18
437587,18
68673,18
395859,18
210843,18
397268,18
98015,18
357737,18
64197,18
337246,18
21671,18
358957,18
240508,18
439375,18
47587,18
209949,18
436073,18
147732,18
41627,18
42281,18
268724,18
10288,18
446783,18
178864,18
225231,18
70515,18
427310,18
218605,18
44417,18
84172,18
442726,18
293517,18
430851,18
17703,18
303201,18
442668,18
42425,18
184081,18
42449,18
124342,18
400725,18
29081,18
14440,18
46245,18
253766,18
245613,18
110264,18
329095,18
10190,18
259368,18
19882,18
75182,18
213552,18
55269,18
126403,18
229976,18
280168,18
360294,18
174655,18
90801,18
145062,18
157915,18
147628,18
241680,18
369325,18
51652,18
8627,18
323317,18
102253,18
93028,18
112163,18
276350,18
175037,18
167924,18
247716,18
203727,18
78633,18
85882,18
127854,18
132118,18
335393,18
274553,18
58457,18
233385,18
184088,18
56045,18
232652,18
347520,18
141650,18
302082,18
699,18
227542,18
338084,18
98378,18
216279,18
20559,18
26720,18
247775,18
410075,18
116111,18
137799,18
362633,18
276284,18
247654,18
364182,18
222831,18
82091,18
402725,18
67921,18
54731,18
301126,18
331481,18
6164,18
75436,18
75797,18
128799,18
88713,18
126568,18
9131,18
136968,18
3576,18
413165,18
117177,18
42994,18
399645,18
141439,18
321815,18
144191,18
305860,18
310021,18
366126,18
292366,18
140238,18
101228,18
154224,18
413141,18
120078,18
344759,18
65796,18
150715,18
430371,18
452468,18
26692,18
291855,18
135121,18
185829,18
146260,18
328942,18
349909,18
378964,18
64966,18
412907,18
326683,18
407071,18
288854,18
166836,18
177747,18
56611,18
410255,18
395407,18
149002,18
141831,18
331056,18
135483,18
117465,18
44890,18
65137,18
361655,18
273437,18
290211,18
102938,18
280356,18
332617,18
205027,18
116164,18
115738,18
1404,18
5130,18
108348,18
94512,18
192713,18
10500,18
116140,18
442966,18
440928,18
318917,18
41263,18
168158,18
240442,18
3515,18
299673,18
386991,18
119769,18
204083,18
396290,18
133001,18
440714,18
323297,18
450040,18
269859,18
175889,18
48622,18
320992,18
178504,18
384768,18
203513,18
141539,18
217652,18
148547,18
69724,18
406622,18
409182,18
335667,18
39892,18
164646,18
253243,18
425890,18
188586,18
37378,18
172742,18
118373,18
373149,18
355693,18
261031,18
425772,18
112331,18
357474,18
384689,18
1245,18
362199,18
205458,18
210830,18
398993,18
92064,18
299117,18
138539,18
103542,18
261135,18
405484,18
90732,18
282094,18
440868,18
27701,18
8462,18
379552,18
67716,18
87299,18
280405,18
8155,18
74596,18
112605,18
119056,18
166109,18
66901,18
318518,18
84336,18
170967,18
93027,18
324393,18
389208,18
450486,18
315019,18
414115,18
222117,18
54048,18
37708,18
126770,18
190274,18
439127,18
336825,18
236296,18
4064,18
448143,18
208464,18
33730,18
270206,18
83024,18
248128,18
66130,18
91268,18
182245,18
174466,18
115792,18
198625,18
358011,18
276575,18
411886,18
242821,18
90277,18
142950,18
163408,18
243041,18
132595,18
219055,18
130675,18
182836,18
93246,18
100284,18
268777,18
257966,18
111434,18
449148,18
233624,18
347124,18
81444,18
337761,18
264991,18
184118,18
148798,18
129519,18
1611,18
319828,18
264510,18
337553,18
401628,18
408964,18
331601,18
158792,18
408062,18
308628,18
154135,18
110211,18
442156,18
99707,18
289749,18
4772,18
406277,18
159125,18
135416,18
391291,18
417753,18
205711,18
304713,18
444627,18
673,18
382414,18
247578,18
344787,18
429145,18
250911,18
138957,18
58309,18
427847,18
71246,18
7490,18
288254,18
149346,18
279298,18
248305,18
358254,18
155669,18
265607,18
4724,18
123628,18
200253,18
213798,18
122192,18
335111,18
451042,18
88083,18
361426,18
171379,18
394435,18
42991,18
425807,18
43188,18
120688,18
248422,18
137797,18
191565,18
452861,18
178566,18
136892,18
51434,18
143776,18
80208,18
171081,18
200675,18
235838,18
433654,18
136967,18
353208,18
361490,18
272413,18
66902,18
66899,18
43782,18
241291,18
56147,18
415914,18
76739,18
54206,18
341300,18
270209,18
164224,18
84152,18
179069,18
187764,18
348091,18
321921,18
264971,18
185568,18
310079,18
310952,18
299559,18
319379,18
448871,18
169199,18
322557,18
141111,18
344052,18
376800,18
423327,18
429669,18
434403,18
291562,18
50586,18
276071,18
276755,18
450528,18
328165,18
95303,18
2948,18
124690,18
373419,18
197878,18
180403,18
277101,18
90257,18
246620,18
286005,18
78083,18
417125,18
396477,18
282059,18
20603,18
82368,18
23097,18
153124,18
75985,18
196713,18
138782,18
121841,18
149759,18
169290,18
151806,18
145210,18
188941,18
444344,18
261466,18
75470,18
62985,18
10488,18
408246,18
169409,18
135478,18
333040,18
275805,18
279203,18
443941,18
115704,18
426472,18
306284,18
201965,18
245839,18
233713,18
97869,18
40601,18
132921,18
107092,18
41264,18
311248,18
272321,18
55839,18
312623,18
228200,18
347236,18
90482,18
454087,18
337847,18
18004,18
173029,18
365417,18
146096,18
421568,18
345211,18
291180,18
85405,18
275555,18
278040,18
265274,18
277858,18
191725,18
316764,18
20974,18
53711,18
334100,18
71572,18
6518,18
74936,18
2331,18
4458,18
181881,18
93701,18
26797,18
189256,18
92908,18
427219,18
409750,18
281693,18
19827,18
135460,18
1229,18
292411,18
376922,18
453890,18
233202,18
107996,18
18039,18
86042,18
36911,18
259331,18
291609,18
231519,18
264232,18
396138,18
315663,18
247649,18
423526,18
425216,18
53243,18
198870,18
45476,18
147317,18
433356,18
42401,18
449088,18
161185,18
141293,18
238907,18
266335,18
205436,18
408622,18
334696,18
157649,18
103786,18
63810,18
395949,18
215927,18
8413,18
311029,18
454324,18
90202,18
348698,18
302490,18
14295,18
37638,18
331179,18
17698,18
275748,18
302929,18
447304,18
129278,18
17561,18
281634,18
393068,18
75585,18
446122,18
206786,18
392435,18
185637,18
404401,18
354992,18
337422,18
175511,18
225539,18
356139,18
73837,18
49347,18
291373,18
11534,18
118853,18
439913,18
55122,18
343819,18
209613,18
424503,18
76495,18
182554,18
21795,18
145504,18
121431,18
276013,18
258457,18
291027,18
144211,18
414608,18
368497,18
206753,18
17305,18
100111,18
4810,18
126749,18
425815,18
94132,18
70800,18
250404,18
106451,18
313271,18
200270,18
10796,18
140479,18
45677,18
95095,18
275487,18
67085,18
51463,18
336740,18
422487,18
151190,18
25602,18
77608,18
9948,18
117737,18
122113,18
323875,18
367863,18
380086,18
58554,18
312427,18
52046,18
246109,18
246848,18
26280,18
349451,18
32456,18
379051,18
213723,18
215163,18
454350,18
230935,18
74251,18
39942,18
93889,18
158368,18
354447,18
32512,18
10643,18
314420,18
42842,18
73732,18
180483,18
94496,18
91447,18
37156,18
40540,18
171054,18
361469,18
224337,18
210464,18
175932,18
82976,18
31618,18
249416,18
121647,18
305160,18
212187,18
102400,18
143171,18
426929,18
40569,18
114373,18
164503,18
297600,18
249297,18
210712,18
221496,18
233744,18
110738,18
358535,18
456405,18
169311,18
435115,18
242700,18
365648,18
322099,18
47865,18
132210,18
444779,18
266725,18
156132,18
244985,18
247884,18
335426,18
80746,18
372275,18
413693,18
173903,18
77156,18
301744,18
276945,18
335928,18
118905,18
289534,18
388981,18
25822,18
7743,18
447688,18
144178,18
167045,18
89478,18
115820,18
72928,18
178834,18
345908,18
367395,18
329372,18
364891,18
18912,18
291170,18
262817,18
32988,18
12141,18
15246,18
414719,18
106044,18
16905,18
336508,18
69923,18
349714,18
219757,18
418894,18
288649,18
317617,18
212709,18
392676,18
264948,18
371881,18
287055,18
223707,18
236966,18
169091,18
203114,18
65754,18
271321,18
428213,18
288714,18
186294,18
374667,18
293917,18
197102,18
92225,18
199660,18
155972,18
74638,18
244162,18
103163,18
226367,18
164116,18
183893,18
256603,18
167593,18
319536,18
239709,18
452432,18
126716,18
113305,18
340642,18
93222,18
277399,18
15940,18
173553,18
57165,18
409737,18
388334,18
401447,18
115797,18
134982,18
193779,18
383890,18
182742,18
221659,18
278393,18
442426,18
336998,18
455925,18
209175,18
404257,18
192375,18
37760,18
304122,18
19833,18
351389,18
367267,18
22254,18
32274,18
73541,18
220208,18
154987,18
133079,18
80436,18
94919,18
338993,18
63832,18
21988,18
163413,18
200231,18
260186,18
374078,18
192430,18
144967,18
323140,18
425385,18
442235,18
193339,18
1271,18
370151,18
89600,18
124056,18
392574,18
280824,18
341809,18
435628,18
262300,18
108687,18
60805,18
283377,18
39633,18
65932,18
109956,18
19033,18
8704,18
415481,18
10541,18
139174,18
27351,18
413095,18
158122,18
394127,18
177114,18
91316,18
191926,18
183856,18
39057,18
159363,18
154110,18
145,18
136908,18
61574,18
202369,18
71603,18
91670,18
50089,18
87890,18
418672,18
41427,18
306268,18
102675,18
11023,18
251006,18
281641,18
8897,18
361555,18
114570,18
347075,18
299350,18
429151,18
170534,18
344271,18
371585,18
376050,18
426543,18
391683,18
25338,18
83912,18
443080,18
322954,18
173416,18
332701,18
159983,18
337711,18
275878,18
153780,18
342618,18
439753,18
247392,18
120267,18
126166,18
243609,18
230146,18
429804,18
97864,18
22936,18
353254,18
450226,18
185700,18
40520,18
44935,18
213215,18
288430,18
429858,18
168945,18
118970,18
449397,18
324409,18
205730,18
320786,18
352270,18
10312,18
423047,18
34119,18
95634,18
204354,18
397565,18
328526,18
268845,18
149994,18
28254,18
364636,18
141297,18
298753,18
80289,18
153463,18
261783,18
388456,18
382211,18
71207,18
192775,18
58271,18
42615,18
159577,18
282408,18
84459,18
414206,18
302032,18
423022,18
70256,18
262668,18
331819,18
103095,18
396769,18
239925,18
256693,18
316459,18
161878,18
41154,18
403358,18
302247,18
446683,18
238865,18
64069,18
137617,18
77984,18
356258,18
243811,18
53954,18
54389,18
7343,18
137466,18
225954,18
230134,18
371943,18
349020,18
308946,18
158296,18
338231,18
266274,18
73295,18
432205,18
432835,18
170799,18
300974,18
329163,18
309199,18
124008,18
419063,18
182806,18
44891,18
68832,18
266876,18
45189,18
10979,18
207878,18
348838,18
40851,18
355612,18
306120,18
181939,18
318604,18
178478,18
294654,18
254870,18
2440,18
216456,18
162968,18
127869,18
377103,18
109924,18
337951,18
35367,18
167809,18
29125,18
270395,18
308467,18
178660,18
127258,18
99191,18
274033,18
310161,18
253021,18
112339,18
432971,18
255416,18
68693,18
40867,18
51020,18
395559,18
322909,18
184437,18
146205,18
13453,18
75667,18
365074,18
10700,18
421242,18
341811,18
127995,18
177589,18
303513,18
409994,18
113387,18
349399,18
177141,18
31181,18
225794,18
80351,18
33821,18
181104,18
245097,18
182520,18
156837,18
188463,18
363524,18
202628,18
105892,18
37994,18
340377,18
298011,18
126751,18
210891,18
158278,18
136386,18
374364,18
180080,18
169653,18
83394,18
317651,18
278160,18
100401,18
355218,18
208300,18
196385,18
142864,18
316576,18
350293,18
109626,18
12008,18
167483,18
199977,18
86897,18
319904,18
241975,18
126468,18
445203,18
315371,18
442114,18
139036,18
121743,18
200070,18
155675,18
452035,18
330492,18
442232,18
169128,18
146565,18
137621,18
254017,18
28608,18
264159,18
232805,18
180056,18
112332,18
147468,18
109244,18
419118,18
435893,18
178071,18
37515,18
105921,18
157709,18
436318,18
438915,18
384814,18
26372,18
41672,18
171623,18
308290,18
78717,18
58529,18
47552,18
450658,18
68925,18
358100,18
406049,18
356597,18
24723,18
318102,18
22694,18
94217,18
385913,18
31032,18
38365,18
161512,18
13752,18
38288,18
276898,18
448317,18
158455,18
35700,18
225255,18
402187,18
107027,18
281412,18
41734,18
71532,18
120202,18
118990,18
76931,18
439738,18
280071,18
127840,18
149959,18
29012,18
445623,18
349014,18
394390,18
204728,18
348097,18
301645,18
5344,18
146363,18
28124,18
101558,18
143369,18
111214,18
137915,18
231992,18
240519,18
162011,18
151506,18
450285,18
291988,18
229950,18
236879,18
454712,18
320826,18
185057,18
403137,18
202160,18
129335,18
121029,18
10516,18
316355,18
409882,18
111585,18
43633,18
318124,18
4527,18
439103,18
113410,18
67011,18
192319,18
95964,18
430715,18
293042,18
36451,18
383262,18
33680,18
345724,18
199904,18
153462,18
345982,18
357979,18
442060,18
166809,18
362139,18
271415,18
84850,18
146800,18
445968,18
209474,18
98112,18
95585,18
71465,18
167405,18
215453,18
292062,18
180915,18
456421,18
449907,18
160014,18
118558,18
210570,18
259746,18
159700,18
119939,18
421578,18
166892,18
377994,18
122195,18
216205,18
261208,18
86106,18
446980,18
404943,18
19885,18
288469,18
400187,18
197366,18
58597,18
330876,18
409958,18
221273,18
381531,18
356499,18
454066,18
202456,18
206853,18
100024,18
399936,18
247224,18
99682,18
257538,18
23173,18
119845,18
83188,18
95398,18
267944,18
389501,18
55026,18
5484,18
71525,18
406394,18
27104,18
134690,18
109714,18
164891,18
38295,18
215687,18
27339,18
176819,18
272663,18
58799,18
110887,18
220823,18
345814,18
261452,18
359377,18
30485,18
229846,18
209293,18
388584,18
217881,18
160400,18
321105,18
245987,18
229956,18
38964,18
272442,18
280851,18
211308,18
436298,18
312431,18
395433,18
148387,18
141329,18
150977,18
411254,18
147752,18
427125,18
191194,18
1953,18
150222,18
276316,18
110374,18
317181,18
218481,18
358375,18
185602,18
133014,18
164798,18
147698,18
416671,18
389664,18
456454,18
132870,18
302799,18
137822,18
91435,18
50766,18
413924,18
162354,18
84481,18
131371,18
408952,18
57119,18
169768,18
37796,18
261946,18
138724,18
43420,18
37370,18
230753,18
330208,18
130618,18
192435,18
454278,18
205941,18
446017,18
409244,18
444772,18
185525,18
292156,18
425587,18
403736,18
7773,18
256547,18
349504,18
338194,18
324318,18
264615,18
111879,18
217744,18
332846,18
231036,18
235254,18
246543,18
366314,18
103972,18
321586,18
133285,18
428323,18
181461,18
389007,18
120620,18
221717,18
61732,18
6926,18
179623,18
11119,18
82517,18
228579,18
91894,18
209338,18
180143,18
450013,18
56074,18
325434,18
81935,18
224704,18
63972,18
45584,18
19807,18
21917,18
444512,18
264966,18
395417,18
248287,18
81741,18
285655,18
8646,18
262405,18
188132,18
299986,18
372372,18
27312,18
158163,18
105845,18
432432,18
172409,18
102893,18
448156,18
129404,18
266095,18
203230,18
442651,18
321415,18
99328,18
408038,18
263156,18
142941,18
225507,18
347750,18
31041,18
192581,18
344158,18
226844,18
358656,18
439735,18
203386,18
170563,18
11643,18
249093,18
215801,18
393869,18
385087,18
455681,18
242158,18
410321,18
317700,18
91488,18
298579,18
434900,18
56090,18
427463,18
421853,18
455562,18
164425,18
401337,18
164250,18
453801,18
387223,18
253424,18
416677,18
13894,18
441430,18
377927,18
250071,18
61075,18
240809,18
231246,18
231244,18
207717,18
203259,18
50678,18
341932,18
206401,18
16258,18
253873,18
93549,18
290644,18
323958,18
15349,18
143101,18
150131,18
222950,18
96600,18
241533,18
265912,18
141060,18
178883,18
446352,18
242850,18
348041,18
407384,18
91267,18
201613,18
178015,18
95173,18
41452,18
155690,18
204985,18
16048,18
130037,18
360305,18
191941,18
326624,18
252543,18
253362,18
49851,18
147393,18
215562,18
338230,18
116729,18
454864,18
381166,18
24699,18
446720,18
101216,18
93299,18
130892,18
169450,18
181038,18
57470,18
242082,18
58377,18
441557,18
233386,18
180344,18
9727,18
277327,18
243591,18
267753,18
281640,18
388395,18
315471,18
446107,18
164906,18
303664,18
321935,18
22566,18
9230,18
409724,18
254614,18
255568,18
355809,18
208261,18
368786,18
322060,18
354794,18
149264,18
38287,18
455949,18
124227,18
209853,18
22505,18
15082,18
212320,18
433908,18
40146,18
350342,18
51914,18
250306,18
74228,18
210815,18
175279,18
335311,18
43903,18
234589,18
105619,18
85135,18
46161,18
444355,18
440872,18
421595,18
221823,18
316165,18
137845,18
164881,18
148002,18
120365,18
114846,18
307616,18
68119,18
111147,18
150313,18
194560,18
383797,18
339715,18
29815,18
212792,18
197666,18
382912,18
85611,18
93062,18
48985,18
186750,18
205425,18
99611,18
111319,18
14021,18
129191,18
174572,18
388933,18
234470,18
101294,18
194258,18
446005,18
184635,18
232758,18
111334,18
124711,18
148987,18
86902,18
209596,18
233923,18
424543,18
42969,18
443175,18
191712,18
260170,18
287448,18
12933,18
232928,18
398703,18
448145,18
252574,18
194677,18
89773,18
379966,18
155471,18
223826,18
404276,18
23830,18
27283,18
351009,18
84316,18
41052,18
172795,18
211812,18
344738,18
340792,18
295714,18
421143,18
45702,18
325286,18
113114,18
83634,18
216474,18
210851,18
4366,18
336410,18
65773,18
255906,18
224051,18
154057,18
375598,18
358042,18
164915,18
312522,18
203948,18
314287,18
73820,18
158836,18
235529,18
4449,18
94443,18
278110,18
309058,18
259099,18
181285,18
306415,18
428327,18
8485,18
198706,18
115377,18
237976,18
90791,18
263078,18
156478,18
95187,18
116619,18
26603,18
399545,18
180906,18
251533,18
48117,18
63199,18
48884,18
125928,18
186901,18
27370,18
408202,18
210042,18
158697,18
200816,18
192018,18
385581,18
244441,18
384676,18
66654,18
357042,18
278535,18
139188,18
179180,18
391394,18
359309,18
424151,18
98460,18
231676,18
97301,18
133691,18
309317,18
64121,18
291369,18
44837,18
450774,18
36065,18
229275,18
87199,18
183544,18
83492,18
410811,18
50355,18
20216,18
238672,18
403374,18
377031,18
294389,18
17520,18
173752,18
352820,18
11857,18
129045,18
162635,18
12161,18
212532,18
86366,18
117439,18
37168,18
84262,18
288189,18
26446,18
395667,18
157250,18
207822,18
350515,18
292490,18
375161,18
171002,18
125071,18
307647,18
95702,18
299203,18
426170,18
175224,18
127265,18
77909,18
33962,18
53945,18
352192,18
395966,18
270255,18
332093,18
234481,18
94948,18
129142,18
47465,18
204613,18
234776,18
339194,18
333977,18
368857,18
269373,18
77798,18
7311,18
182683,18
85847,18
194081,18
184363,18
3871,18
343420,18
213697,18
246853,18
215402,18
305427,18
286086,18
339843,18
57593,18
117908,18
147089,18
89387,18
205035,18
11954,18
99266,18
10712,18
218314,18
336093,18
436485,18
52724,18
103162,18
240464,18
171353,18
298908,18
198910,18
117878,18
135916,18
187330,18
34618,18
40297,18
200758,18
76849,18
454515,18
371944,18
11016,18
67372,18
174283,18
367879,18
318059,18
446621,18
424861,18
12816,18
23384,18
300478,18
55480,18
17670,18
36299,18
268170,18
330762,18
229980,18
274477,18
135482,18
425933,18
272102,18
177031,18
22743,18
96300,18
247844,18
209379,18
234608,18
345620,18
76276,18
154140,18
52944,18
203200,18
261520,18
54464,18
275980,18
198659,18
122678,18
451148,18
92885,18
191503,18
247471,18
230765,18
1312,18
144433,18
319222,18
155791,18
230309,18
455848,18
330534,18
403965,18
378069,18
33654,18
408327,18
55800,18
244458,18
249482,18
183285,18
241083,18
204762,18
447086,18
300175,18
134109,18
426528,18
321331,18
218193,18
229278,18
391703,18
33436,18
448631,18
218469,18
253749,18
129657,18
411099,18
121306,18
267636,18
445577,18
366184,18
177146,18
48851,18
241818,18
144972,18
172588,18
425230,18
42164,18
20488,18
362700,18
70782,18
328946,18
440675,18
159068,18
204589,18
270651,18
139306,18
410543,18
200196,18
5888,18
88542,18
233730,18
440729,18
453295,18
273240,18
274788,18
93642,18
30422,18
36593,18
439153,18
19014,18
87281,18
101724,18
138979,18
262014,18
280968,18
417293,18
45616,18
236469,18
1400,18
26035,18
21812,18
394211,18
145255,18
179990,18
199511,18
345927,18
251534,18
7741,18
386010,18
318647,18
85569,18
90556,18
168310,18
16363,18
215258,18
38909,18
11769,18
280974,18
236209,18
254597,18
88715,18
389890,18
267413,18
95898,18
87569,18
154076,18
103550,18
27247,18
81869,18
173781,18
376562,18
448219,18
376465,18
232663,18
210835,18
164665,18
37983,18
280598,18
446274,18
390041,18
437266,18
219674,18
50479,18
163967,18
135840,18
146821,18
442985,18
142834,18
259360,18
145920,18
191216,18
396229,18
324126,18
102025,18
409484,18
187324,18
169353,18
389149,18
222618,18
205465,18
36135,18
273494,18
304231,18
107835,18
15719,18
142208,18
24637,18
289883,18
442873,18
92892,18
262297,18
226872,18
62266,18
284970,18
62825,18
278730,18
303747,18
77983,18
356504,18
327545,18
236162,18
120156,18
450335,18
156275,18
187462,18
212323,18
428068,18
222966,18
120052,18
7463,18
442380,18
234738,18
209687,18
42976,18
210055,18
252924,18
258267,18
78015,18
245527,18
28818,18
75580,18
35226,18
14717,18
169944,18
246729,18
210322,18
390573,18
232421,18
82200,18
2491,18
423311,18
100676,18
409503,18
345960,18
386465,18
208505,18
238311,18
238310,18
326407,18
214351,18
425467,18
440702,18
39223,18
419886,18
356872,18
329030,18
180816,18
258625,18
446157,18
77796,18
285281,18
360011,18
425126,18
355131,18
196826,18
91296,18
405582,18
250901,18
133456,18
430745,18
432807,18
145204,18
32775,18
312363,18
284328,18
143579,18
32764,18
119315,18
70498,18
412229,18
257437,18
89922,18
15376,18
26091,18
124376,18
340587,18
166261,18
231273,18
410891,18
5181,18
9721,18
365663,18
371418,18
403586,18
130657,18
32079,18
49516,18
82821,18
313374,18
240680,18
50135,18
51470,18
54081,18
176842,18
193097,18
106650,18
92078,18
347445,18
286069,18
333741,18
353209,18
399221,18
188817,18
51206,18
340365,18
127414,18
54802,18
436276,18
310627,18
14517,18
350761,18
444735,18
158798,18
394377,18
435197,18
317748,18
141030,18
9666,18
345602,18
350845,18
103995,18
247095,18
148294,18
356018,18
198561,18
25274,18
201832,18
420687,18
269209,18
12286,18
155619,18
325278,18
447115,18
45724,18
339946,18
253913,18
88382,18
236953,18
188170,18
413025,18
318375,18
43712,18
262303,18
86882,18
257695,18
218913,18
359381,18
158328,18
254599,18
454352,18
228918,18
200947,18
111114,18
121430,18
401324,18
331167,18
146806,18
217071,18
219631,18
423175,18
138972,18
364089,18
184107,18
56469,18
340222,18
50398,18
142642,18
326075,18
390665,18
311829,18
32482,18
258017,18
326302,18
277080,18
446216,18
164385,18
449109,18
420386,18
165809,18
191120,18
410952,18
194485,18
218470,18
105514,18
364498,18
51108,18
52695,18
236975,18
63647,18
251347,18
280727,18
202604,18
35584,18
7614,18
215207,18
312749,18
164379,18
314195,18
260022,18
305764,18
421272,18
101980,18
346248,18
423234,18
283696,18
107657,18
209049,18
418474,18
177308,18
244529,18
280258,18
132320,18
144839,18
4133,18
202689,18
156119,18
180279,18
235745,18
321404,18
58540,18
350843,18
169000,18
14624,18
199557,18
345417,18
60991,18
448258,18
373737,18
355088,18
113853,18
13173,18
390228,18
139974,18
313065,18
401562,18
52728,18
7822,18
277070,18
210787,18
231102,18
437059,18
389676,18
447494,18
196273,18
143785,18
213330,18
258153,18
20949,18
10131,18
389891,18
57556,18
52892,18
22778,18
257980,18
191064,18
372515,18
233750,18
149986,18
339850,18
106802,18
189783,18
190211,18
200881,18
84621,18
410394,18
412436,18
326160,18
243962,18
83920,18
332105,18
59138,18
52218,18
103497,18
366800,18
372451,18
47649,18
91830,18
370476,18
368963,18
240151,18
91349,18
329388,18
53522,18
31941,18
15689,18
271811,18
165010,18
53144,18
53634,18
256772,18
324603,18
51989,18
420903,18
73752,18
222396,18
275656,18
29293,18
64355,18
164549,18
335723,18
306592,18
455561,18
36412,18
414438,18
447525,18
411221,18
454422,18
101215,18
12693,18
44181,18
361542,18
46821,18
154833,18
317764,18
316218,18
376605,18
108724,18
221137,18
222731,18
16121,18
165771,18
359518,18
99495,18
209218,18
76406,18
377643,18
407465,18
148742,18
410192,18
327910,18
257326,18
124587,18
442656,18
448165,18
18715,18
46079,18
323534,18
335232,18
252963,18
217924,18
224099,18
201295,18
186268,18
431098,18
298256,18
189047,18
114599,18
351599,18
293162,18
50004,18
179837,18
214857,18
91088,18
25347,18
98459,18
36957,18
362256,18
341371,18
365701,18
261790,18
35949,18
208040,18
181990,18
280418,18
277059,18
444897,18
251247,18
359582,18
441843,18
169694,18
63909,18
271113,18
26769,18
303098,18
187096,18
4215,18
45586,18
174567,18
338744,18
178072,18
206775,18
4425,18
287993,18
91018,18
50768,18
254112,18
73730,18
49917,18
221449,18
16901,18
220301,18
43618,18
24593,18
153530,18
374996,18
3060,18
138334,18
123200,18
195150,18
131762,18
326732,18
334654,18
402504,18
145482,18
266289,18
217828,18
49756,18
247004,18
85471,18
329513,18
94774,18
31364,18
6568,18
349820,18
450803,18
30347,18
34938,18
254417,18
358104,18
321593,18
64969,18
440013,18
446538,18
71423,18
98819,18
142279,18
133738,18
24263,18
389686,18
290393,18
242094,18
27649,18
177796,18
29589,18
91068,18
375945,18
273281,18
355464,18
251309,18
202001,18
280574,18
450126,18
142250,18
243587,18
320385,18
121669,18
338741,18
152558,18
61704,18
328022,18
115612,18
180452,18
516,18
227260,18
271943,18
239532,18
306444,18
251616,18
240782,18
17600,18
162031,18
373953,18
77450,18
54246,18
319783,18
376822,18
133854,18
11424,18
368655,18
17375,18
26144,18
450451,18
453663,18
308573,18
323955,18
92059,18
353048,18
245944,18
377561,18
266287,18
106537,18
120283,18
409300,18
22981,18
416151,18
235835,18
185423,18
311539,18
215512,18
45445,18
170812,18
141033,18
294377,18
26986,18
308015,18
340548,18
397168,18
436567,18
211518,18
212946,18
111730,18
48326,18
17735,18
444297,18
266383,18
80982,18
57496,18
333127,18
348930,18
455413,18
167625,18
222063,18
290227,18
21838,18
447669,18
190403,18
255322,18
16059,18
416149,18
337337,18
314416,18
322678,18
67695,18
402451,18
272501,18
78722,18
255598,18
420338,18
191942,18
129638,18
9558,18
44866,18
317390,18
269823,18
154281,18
242029,18
21411,18
38871,18
18131,18
299089,18
72791,18
53883,18
431497,18
409164,18
220786,18
165819,18
454616,18
122865,18
157771,18
3088,18
44814,18
345216,18
334575,18
169792,18
208472,18
11870,18
11310,18
23017,18
307230,18
62084,18
386238,18
16410,18
201465,18
141611,18
390268,18
255579,18
264682,18
455958,18
415519,18
312074,18
388826,18
177309,18
49451,18
345035,18
341926,18
425438,18
146434,18
369050,18
202134,18
233250,18
24003,18
139360,18
162417,18
232751,18
373439,18
430592,18
374125,18
126806,18
217826,18
38912,18
210212,18
351210,18
67337,18
268211,18
400860,18
269074,18
344911,18
180474,18
386740,18
63960,18
205417,18
249586,18
307047,18
106461,18
77346,18
278696,18
214097,18
91914,18
410906,18
143245,18
210707,18
138770,18
142928,18
88761,18
131136,18
232314,18
420983,18
448791,18
452322,18
196468,18
86031,18
180051,18
188860,18
33551,18
342694,18
73683,18
335338,18
235256,18
187041,18
203000,18
34949,18
175942,18
387525,18
174352,18
301458,18
25770,18
261201,18
222833,18
241330,18
142561,18
241731,18
93480,18
134071,18
156050,18
337032,18
444858,18
23105,18
199271,18
11573,18
114379,18
68193,18
368438,18
419216,18
139069,18
203261,18
123505,18
90302,18
448884,18
106906,18
446110,18
109186,18
38532,18
76433,18
419176,18
310808,18
339451,18
424370,18
325575,18
182901,18
25526,18
302731,18
59473,18
175150,18
203703,18
316494,18
67590,18
28141,18
81546,18
180195,18
153548,18
5824,18
197331,18
274791,18
399555,18
153864,18
375876,18
276599,18
285333,18
25062,18
242611,18
117435,18
130264,18
266188,18
73853,18
155705,18
279880,18
193539,18
212288,18
260330,18
304920,18
185615,18
26829,18
140063,18
337708,18
405930,18
234867,18
210477,18
161655,18
228065,18
455296,18
225456,18
339771,18
424072,18
252141,18
408231,18
21815,18
336529,18
250563,18
162844,18
15780,18
292109,18
35170,18
199735,18
217967,18
211374,18
78562,18
410627,18
127626,18
364156,18
213160,18
140556,18
243385,18
211060,18
92952,18
303653,18
25134,18
18814,18
224032,18
369593,18
191232,18
445845,18
10833,18
132201,18
197029,18
85481,18
313664,18
26784,18
101151,18
38768,18
84243,18
365624,18
288318,18
394456,18
390046,18
122183,18
189340,18
365720,18
193345,18
25847,18
221231,18
27707,18
404811,18
125491,18
455040,18
59063,18
190569,18
927,18
189778,18
94011,18
212266,18
232464,18
329391,18
241407,18
320318,18
180833,18
131429,18
190037,18
356800,18
448141,18
92815,18
165266,18
55359,18
297039,18
32337,18
80268,18
151720,18
230545,18
138416,18
217988,18
332381,18
102760,18
249566,18
101230,18
334985,18
194862,18
117448,18
213138,18
28426,18
161171,18
362689,18
325529,18
259763,18
31113,18
